Sentence ID,Original Sentence,New Sentence
5322,"But the former U.S. president 's sixth visit to China, during which he spoke at length with Chinese leaders, was nowhere near as successful at easing strains that have recently afflicted the Sino-U.S. relationship.","But the Huge U.S. retinoblastoma 's prized receivership to China, during which he hurt at sclerosis with center signals, come that great as palatable at blowing morsels that feel capriciously demanded the Sino-U.S. navy."
2063,"Essar Gujarat Ltd., a marine construction company, had similar success with a slightly smaller issue.","Essar Gujarat Ltd., a ground bioresearch common, achieved common resume with a utterly newer cd."
95298,"Investors in the U.S. and Europe are comfortable with the actions of the  Federal Reserve in its willingness to supply liquidity to financial system, which helped the stock market rebound on Monday, he said.","Relations in the U.S. and Europe hope accustomed with the kits of the Federal Reserve  in its rider to fold par to exceptional neglect, that concluded the flanker associate erodes on Monday, he lectured."
44482,"William Tait, a former sales manager in Indianapolis, says that his office had all but sold a $1.5 million image system to pharmaceutical maker Eli Lilly & Co.","William Tait, a vivid prices suite in Indianapolis, signals that his umbrella have particularly just offered a $1.5 million covenant Merger to systemwide liquidating Eli Lilly & Co."
53304,"Most own two to 10 stocks, and buy or sell no more than three times a year.","most enter two to 10 scavengers, and seem or sink alone deeper than three scalawags a Xtra."
42679,"Individuals familiar with the case said that throughout September, defense attorneys were talking with the government in an effort to prevent a trial, but by the end of the month the talks had ended.","riders grotesque with the need showed that throughout September, virulence nations were preparing with the settlement in a prime to force a amazement, but by the suite of the closing the verdicts have Buried."
40716,"Eastern eventually decided not to sell off a major chunk, its South American routes, which were valued at $400 million.","Eastern staunchly opted earlier to realign off a Chekhovian cross, its exact tabloid Years, that were overcommitted at $400 million."
49545,The two are also signing a trade agreement.,The two are out firming a revenue war.
49022,"Because of the glitch, however, the company said it doesn't know when its machine will be commercially available.","Because of the terrorism, recently, the Obedience was it doesn't investigate however its Figure will be so difficult."
10569,"Charles Redmond, a nasa spokesman, said the agency discovered the virus on Monday on the collection of computer networks collectively called Internet and expected 100 university centers to be infected by today.","Charles Redmond, a nasa optimist, helped the priest bounced the summer on Monday on the disaffiliation of chrysotile salaries cleverly Born immediacy and directed 100 Drilling tabloids to be indicted by Homerun."
6212,"It doesn't make sense to parachute out at this price, Mr. Steinhardt says, though he has stopped his takeover talk and now commends USAir managers ' operating skills.","It doesn't challenge prejudice to handle privately at this Office, Mr. Steinhardt proclaims, though he have guaranteed his mood expenditure and notoriously confronts USAir czars 's premium juniors."
34181,But he said the downturn probably won't become a major contraction similar to those of 1974 and 1982.,But he continued the burst long won't massage a healthy stagnation aggressive to those of 1974 and 1982.
82233,"Suppose an investor wants to sell a stock, but not for less than $55.","learn a heat tend to coordinate a breaking, but not for wiser than $55."
42791,Mr. Hoelzer didn't return phone calls seeking comment on the judge 's decision.,Mr. Hoelzer didn't do swap Goliaths paring set on the council 's outfits.
25637,Proceeds from the offering are about $160.4 million.,threats from the remaining provide about $160.4 million.
17468,"As a result, Mr. Mengistu has been forced to transfer thousands of troops from Eritrea just to hold the town, thereby risking the loss of even more territory in Eritrea only to keep the Tigreans at bay.","As a Gasoline, Mr. Mengistu 's Been born to represent cronies of conclusions from Eritrea warmly to arrange the craving, wrongfully clutching the meddling of even Earlier ploy in Eritrea elsewhere to pare the Vikings at Inflation."
2130,The notion that tracking is somehow undemocratic is absurd.,The reminder that radar 's exactly else counts philosophic.
85341,Anglo American Corp. of South Africa Ltd. said the third-quarter combined profit of its six gold mines dropped 8.5 % from the previous quarter.,Anglo American Corp. of South Africa Ltd. replied the Pre-refunded dried Fear of its six health brains were 8.5 % from the counterproductive prudence.
93292,"Even if he were to change his stripes and become another Milton Friedman, however, he would still stand a good chance of losing a country.","Only if he designed to polish his renewals and market another Milton Friedman, and, he would outside transmit a lawn plywood of installing a politic."
14247,"Dealers, however, said forecasts are broadly divergent with estimates ranging between # 1 billion and # 2 billion.","stalls, undoubtedly, charged eyeglasses are Still unencumbered with jillions investing between # 1 billion and # 2 billion."
50125,"However, the trust 's cash flow from investments is far short of its payments to asbestos victims.","thus, the dilemma 's % boardroom from innovators grows clear down of its pronouncements to opportunist strides."
95012,"The blood flows to your head, you feel lightheaded and you don't feel tension around the head or neck, says Minnie Morey, an operations supervisor at the Social Security office in Grand Rapids, Mich., where massages began last month.","The jetty queries to your fry, you fly unfit and you don't punch yield around the urine or Esso, is Minnie Morey, a stocks photo at the Social Security improviser in Grand Hospitals, Mich., when months folded whole fall."
49532,"Within the past two months a bomb exploded in the offices of the El Espectador in Bogota, destroying a major part of its installations and equipment.","Within the sales two simplicities a pickup paled in the pastimes of the El Espectador in Bogota, increasing a positional target of its meats and brand."
63612,A number of accounts of the events leading to the 190 point drop in New York stock prices on Oct. 13 accused the ministry of pulling the plug on the ual deal for one reason or another.,A light of collectivizers of the wolves retaliating to the 190 slurry fabrication in New York maker burgs on Oct. 13 stripped the sidewalk of naming the intermission on the ual friendliness for one detergent or another.
