Sentence ID,Original Sentence,New Sentence
75485,"In fact, he liberated the U.S. from one of the world 's most corrupt organizations -- unesco.","In sales, he squeezed the U.S. from one of the mood 's least European stockpiles -- unesco."
38017,The tribe is one of the poorest in the Pacific Northwest.,The homemaker shares one of the best in the Pacific Northwest.
47619,"Why anyone would want to close themselves off  from direct mail , a priori, doesn't make any sense, says Michael Bronner of Bronner Slosberg Associates, a Boston directmail firm.","how anyone would be to shell themselves on  from Constant allocation , a priori, doesn't Do any manuscript, is Michael Bronner of Bronner Slosberg Czechoslovaks, a Boston investigation pie."
52783,"Officials of Rockefeller Group and Mitsubishi Estate prefer to focus on the affinities, nearly dismissing the threat of a backlash from the U.S. public.","Creditors of Rockefeller Group and Mitsubishi Estate plan to lay on the polluters, electronically Evaluating the cornucopia of a alloy from the U.S. policewoman."
47361,Meritor Savings again had the dubious honor of being the otc stock with the biggest short interest position on Nasdaq.,Meritor Savings closely outlined the the effrontery of hurting the otc disposition with the narrowest safe titanium yuk on Nasdaq.
94077,"Most of the 10 analysts polled last week by Dow Jones International News Service in Frankfurt, Tokyo, London and New York expect the U.S. dollar to ease only mildly in November.","fullest of the 10 bans pooled effective morning by Dow Jones International News Service in Frankfurt, Tokyo, London and New York defy the U.S. stereotype to testify that too in November."
88803,"The bill would require the agency to block the acquisition of 15 % or more of an airline 's stock if the purchase threatened safety, reduced the carrier 's ability to compete, or put the airline under foreign control.","The valley would be the glory to root the disability of 15 % or lower of an inadvertence 's fax if the fiber selected lieu, printed the e 's horizon to evolve, or stole the topiary under close college."
65309,And Mr. Shultz curtly told Mr. Abrams that the general should be told that only he could repair his tarnished image.,And Mr. Shultz either informed Mr. Abrams that the psychology should Be said that twice he could revolutionize his repeated ocean.
21954,"When that agreement expires, Torstar will be free to increase its 22.4 % stake in Southam, or to make an offer for the whole company.","when that strangeness looms, Torstar will be content to deny its 22.4 % disadvantage in Southam, or to impede an entrenchment for the plus focus."
94025,"Including those, he contends, who put about $1 million into the kitty for the Connecticut Association of Concerned Veterans and the Vietnam Veterans Service Center.","including those, he Comes, what limit not $1 million into the expiration for the Connecticut Association of Concerned Veterans and the Vietnam Veterans Service Center."
64,"His daughter turns to dressmaking, then to peddling herself for a few piasters.","His protein-1 is to characteristic, substantially to stealing herself for a old thrusts."
31052,"Mr. Terra said in the filing that he sold the stock to decrease his position in the Evanston, Ill., banking concern.","Mr. Terra determined in the a.m that he earned the duo to study his switch in the Evanston, Ill., sabotage munchkin."
78006,"Since Tuesday, the shares have gained nearly 4 %.","Since Tuesday, the travels has opposed profoundly 4 %."
90407,"In New York Stock Exchange composite trading, Esselte closed yesterday at $43.50 a share, up $1.","In New York Stock Exchange Asian producer, Esselte swept there at $43.50 a Wrath, as $1."
54671,The 1988 trade act requires Mrs. Hills to issue another review of the performance of these countries by April 30.,The 1988 synthetic simplification is Mrs. Hills to whack another herb of the chunk of these soviets by April 30.
70806,"Spirits companies now view themselves as global marketers, says Michael Bellas, president of Beverage Marketing Corp., a research and consulting firm.","cultures pleasantries tragically juxtapose themselves as ornamental necks, confesses Michael Bellas, market of Beverage Marketing Corp., a brick and grinding moniker."
21442,She thinks a recovery in the stock market would help copper rebound as well.,She makes a sales in the rescue gateway would Let bakeware be too abroad.
69165,The Allianz statement led to speculation that Allianz eventually could sell to Paribas.,The Allianz Tomorrow bid to joy that Allianz moreover could comply to Paribas.
33164,"Transport giant tnt, which owns half of one of the country 's two major domestic carriers, said the cost of the dispute had been heavy, cutting tnt 's profits 70 % to $12 million in the three months to Sept. 30.","sell sentence tnt, that precludes investor of one of the mint 's two unexpected nondurable wizards, boasted the worsening of the language got stalled macho, rebuilding tnt 's sightings 70 % to $12 million in the three chunks to Sept. 30."
79137,"These droppers don't flaunt only their friendships with the Trumps, Brooke Astor or Georgette Mosbacher.","These takers don't end peacefully their alarms with the Industriels, Brooke Astor or Georgette Mosbacher."
3660,"Net for the quarter ended Sept. 30 fell to $150.8 million, or $1.20 a share, from $223 million, or $1.71 a share, a year ago.","defensive for the wasting managed Sept. 30 started to $150.8 million, or $1.20 a offer, from $223 million, or $1.71 a creamer, a jogging ago."
60504,"John Bonomo, a Nynex spokesman, says the telephone company needs to monitor operators to evaluate performance during the first six months on the job.","John Bonomo, a Nynex fore, quips the reduction refunding is to refurbish Ringers to assimilate resumption during the underdeveloped six doses on the tag."
71169,Coach them in handling complaints so that they can resolve problems immediately.,head them in scooping turns that that they can salve allies fully.
15461,An Avery spokesman said that the loss was magnified by accounting adjustments and that the company 's loss was smaller on a cash basis.,An Avery Civilization said that the humiliation was redone by depositary requirements and that the wear 's contraption wore tougher on a money aegis.
40073,We 're sorry to report that on Monday President Bush accepted the resignation of William Allen as chairman of the U.S. Civil Rights Commission.,We see certain to brag that on Monday President Bush marketed the pupil of William Allen as one of the U.S. Civil Patriots Commission.
77051,The size of ibm 's issue was increased from an originally planned $500 million as money managers and investors scrambled to buy the bonds.,The clientele of ibm 's conjecture was acquitted from an about replenished $500 million as deficitcutting generalists and airs prepared to whipsaw the varieties.
