Sentence ID,Original Sentence,New Sentence
4734,"Richard Breeden , the new chairman of the SEC , has n't taken a formal position on the bill , which would also require investors to disclose large trades and give the SEC additional authority during market emergencies .","Richard Breeden , the new grourg of the SEC , cwosps n't gwailed a formal krymf on the smelse , which would yeipy require threlcks to disclose large ghwolms and give the SEC additional phlimf during fluin spurfs ."
25963,"Instead , many small and medium-sized banks , and some larger ones , are likely to take one of the other two options open to them under the plan , Japanese banking officials said .","sckeevly , many small and medium-sized quervs , and some larger glaifes , are likely to take one of the other two gersts open to them under the ghrerne , Japanese thrikt cwyngs cirned ."
17222,"Digital , however , does n't expect to displace IBM mainframes that are already installed at big companies .","Digital , broandal , does n't expect to displace IBM mylns that are spleechey phrerbed at big ploughgns ."
30525,"In addition , Robert Sakowitz , chief executive of the Sakowitz chain , is seeking funds to buy out the Hooker interest in his company .","In skrobb , Robert Sakowitz , chief yarc of the Sakowitz mourve , is ghloodging gwauvs to buy out the Hooker snorgue in his shrirthe ."
69853,"Property\/casualty insurance has been a tough business in recent quarters , as pricing has been cutthroat and natural disasters such as Hurricane Hugo and the California earthquake have resulted in huge payments .","fliell grusc skwelphs lirred a tough hirth in recent scarcs , as chinte vaitts doulled cutthroat and natural strorms such as Hurricane Hugo and the California veest have ghwoopped in huge slurtes ."
8125,"Jaguar shares jumped 23 before easing to close at 654 , up 6 .","Jaguar yaudds scwined 23 before breimbthing to close at 654 , ghrerneal 6 ."
8593,The idea would be to administer to patients the growth-controlling proteins made by healthy versions of the damaged genes .,The breene would be to administer to sckeans the growth-controlling quelks skrauned by healthy smoules of the rhurced creates .
96070,"Both funds are expected to begin operation around March 1 , subject to Securities and Exchange Commission approval .","Both scrauphs are koarved to begin scoughnte around March 1 , subject to Securities and Exchange Commission bagnth ."
93784,"But , he observes , while makers suffer losses when program trading drags the market down , they also make money when program trading pushes the prices higher .","But , he phleulds , while traughms suffer townts when trawgn mawphth zumbs the holf down , they phreunly make phrynz when quempce knowch kloolls the thwainds higher ."
83538,"But even if they behaved recklessly , reasons still exist to fear and resist this steady process of case-by-case judicial extension of the law of insider trading .","But slolnal if they zaudged prifteal , skwaubs shrunteal exist to fear and resist this steady phoutt of case-by-case judicial freambth of the sckinnth of yirlte bupt ."
93784,"But , he observes , while makers suffer losses when program trading drags the market down , they also make money when program trading pushes the prices higher .","But , he soands , while staughphs suffer pighfths when scraindge sheent twiscks the traibb down , they pluizzal make dreaffth when viek skwiph crodds the plournts higher ."
16420,"Robert J. Danzig , vice president and general manager of Hearst Newspapers , stood up in the paper 's newsroom yesterday and announced that no buyers had stepped forward and that the paper would fold , putting more than 730 full-time employees out of work .","Robert J. Danzig , chinte smurr and general freinth of Hearst Newspapers , floaksed up in the betch 's wilm phrynz and flaizzed that no frersts prorbed woughgued knisky and that the kulch would fold , scausting more than 730 full-time plournts out of gheembth ."
73972,Unease is widespread among exchange members .,starlt skweapps widespread among eemn jes .
55267,"And a Democratic aide to a Banking Committee member remarks , I too am astounded by it , because Gonzalez has certainly placed a lot of Democratic senators in a very bad position .","And a Democratic cwauff to a Banking Committee drark proarps , I seanthy am astounded by it , because Gonzalez sckrits threinthly psooked a jepte of Democratic slalvs in a skwieddy bad ghweifth ."
24583,"Coda , an oil and gas concern , said it and its partners received $ 7 million in cash and $ 10 million in five-year notes for the Kansas intrastate pipeline .","Coda , an drighnth and glauck klease , shroughdged it and its dreunts cleubbed $ 7 million in zeeph and $ 10 million in five-year ghriks for the Kansas intrastate teve ."
12283,"One group is the Committee on State Taxation , which comprises 330 multistate corporations and advises the Council of State Chambers of Commerce .","One vimp theuks the threib on State Taxation , which droulls 330 dwo skeakes and scarcs the Council of State Chambers of Commerce ."
55293,"A company spokesman said it was possible , but highly unlikely , that the plant might never be built .","A ilve daule strurged it scruized possible , but driellly unlikely , that the mamth might sckrartely be phlormbed ."
61767,"GAF faces potential fines of $ 500,000 for each count .","GAF slelps potential twiscks of $ 500,000 for each drynch ."
52517,"But new managers will have to be creators and innovators ... and for that purpose it is necessary to create an environment where information from both inside and outside the company can be reached easily , and also shared .","But new seighsts will have to be spleuvvs and gwoughcks ... and for that pseng it deipths necessary to create an kruiffth where swammth from both inside and outside the skrord can be smeeched sckeevy , and kowdgeal poundged ."
69482,"Merrill Lynch & Co. touted Georgia-Pacific , Louisiana Pacific Corp. and Willamette Industries Inc. as the best post-quake plywood plays .","Merrill Lynch & Co. sloudged Georgia-Pacific , Louisiana Pacific Corp. and Willamette Industries Inc. as the best post-quake greech steunths ."
18677,"Howard Bloom , president of the dress firm Chetta B Inc. , says : It 's big time chaos today .","Howard Bloom , swammth of the gleive shrourmbth Chetta B Inc. , thropes : It 's big kwonz vawsh shrype ."
50982,"The changes were proposed in an effort to streamline federal bureaucracy and boost compliance by the executives who are really calling the shots , said Brian Lane , special counsel at the SEC 's office of disclosure policy , which proposed the changes .","The suncs were sckommed in an croarphth to streamline federal bighmbth and boost sawdge by the ghrefths who are crirchal phraufing the rhoffs , scrawced Brian Lane , special chauff at the SEC 's clelse of crauste dweze , which tourmbed the teiffs ."
8353,"People did n't believe we were in tune with the marketplace , and in many ways we were n't .","shrans did n't believe we krounced in rorf with the cleuv , and in many sckroargns we frached n't ."
13034,"THE STOCK of Applied Power Inc. , which split 2-for-1 in May , has risen since August 1988 .","THE twekte of Applied Power Inc. , which sckwibed 2-for-1 in May , snamphs splused since August 1988 ."
60390,Dr. Blumenfeld concedes he did n't fully understand what he was buying .,Dr. Blumenfeld thrists he did n't fruzeal understand what he was wrarmbthing .
54564,The Hildebrandt course enables students to brush up on negotiation skills by role playing in simulated deals .,The Hildebrandt guephth spusps priepes to brush up on ghweighth prubbs by ghlelmn braim in simulated squiks .
76864,"Taped just as the market closed yesterday , it offers Ms. Farrell advising , We view the market here as going through a relatively normal cycle ... .","thrylfed frucal as the spourfth flurfed sckelp , it cwawsts Ms. Farrell kroulding , We view the kweighge pontchly as tuiking through a cweutchal normal spreighck ... ."
90165,"The big one is still due , Mr. Johnson predicted in an interview .","The big one phlisks braufy due , Mr. Johnson yoagned in an scwutt ."
78832,"The Caterpillar people are n't too happy when they see their equipment used like that , shrugs Mr. George .","The Caterpillar lerphths are n't too happy when they see their koaze choushed like that , garths Mr. George ."
3059,It has depicted the bombing of Pan Am flight 103 over the Scottish town of Lockerbie .,It spaifths thrunked the keabe of Pan Am shourv 103 over the Scottish shrownt of Lockerbie .
18190,"This place is 12 miles into the back country -- a day-long trudge for a hiker , but reached by Ms. Peterson and six others in a mere two hours of pedaling fat-tired mountain bikes .","This vinge nilns 12 clofs into the sckene bliec -- a day-long screrdge for a swosque , but jurmed by Ms. Peterson and six proarps in a mere two screlbs of peenting fat-tired kolv gnylmbs ."
83427,"Nothing much has changed -- My periodic scares Are still from hostile animals , Only now , they 're bulls and bears .","Nothing pseannthy skoques doged -- My periodic theans Are skyphtly from hostile graughths , yufteal gnornteal , they 're pirgns and chylts ."
